ID,AUTHOR,WORK,LOCATION,TEXT,Vm,VM_LEMMA,VM_PERSONAL,VM_MOD,Vinf,VINF_A,VINF_B,VINF_C,VINF_D,Vinf_Cop,Obj,OBJ_A,OBJ_B,OBJ_C,Pred,PRED_A,PRED_B,PRED_C,PRED_D,PRED_E,PRED_F,PRED_G,Attr,Attr_B,CHECK,Anot,DIST_OBJ_PRED,GENRE,DIALECT
6342,Lysias (0540),Against Agoratus (013),94.3,"καὶ οὕτως ἂν δεινότατα πάντων πάθοιεν, εἰ οἷς ἐπέσκηπτον ἐκεῖνοι ὡς φίλοις οὖσι τιμωρεῖν ὑπὲρ αὑτῶν, οὗτοι ὁμόψηφοι κατ’ ἐκείνων τῶν ἀνδρῶν τοῖς τριάκοντα γενήσονται.",ἐπέσκηπτον,ἐπισκήπτω,TRUE,FALSE,τιμωρεῖν,τιμωρεῖν,NA,NA,NA,FALSE,οἷς,οἷς,NA,NA,φίλοις οὖσι,φίλοις οὖσι,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,Cópula no particípio do pred.,4,juridical,attic
6415,Lysias (0540),Against The Corn-Dealers (022),8.3,"καὶ οἱ μὲν δύο οὐδὲν ἔφασαν εἰδέναι τοῦ πράγματος, Ἄνυτος δ’ ἔλεγεν ὡς τοῦ προτέρου χειμῶνος, ἐπειδὴ τίμιος ἦν ὁ σῖτος, τούτων ὑπερβαλλόντων ἀλλήλους καὶ πρὸς σφᾶς αὐτοὺς μαχομένων συμβουλεύσειεν αὐτοῖς παύσασθαι φιλονικοῦσιν, ἡγούμενος συμφέρειν ὑμῖν τοῖς παρὰ τούτων ὠνουμένοις ὡς ἀξιώτατον τούτους πρίασθαι·",συμβουλεύσειεν,συμβουλεύω,TRUE,FALSE,παύσασθαι,παύσασθαι,NA,NA,NA,FALSE,αὐτοῖς,αὐτοῖς,NA,NA,φιλονικοῦσιν,φιλονικοῦσιν,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,Comentar pauomai,2,juridical,attic
6756,Plato (0059),Laches (019),181.d.3,δικαιότατον μέντοι μοι δοκεῖ εἶναι ἐμὲ νεώτερον ὄντα τῶνδε καὶ ἀπειρότερον τούτων ἀκούειν πρότερον τί λέγουσιν καὶ μανθάνειν παρ’ αὐτῶν·,δοκεῖ,δοκέω,FALSE,FALSE,εἶναι,εἶναι,NA,NA,NA,TRUE,μοι,μοι,NA,NA,"ἐμὲ νεώτερον ὄντα, ἀπειρότερον",ἐμὲ νεώτερον ὄντα,ἀπειρότερον,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,Comentar o reforço com pronome.,3,philosophical_dialogue,attic
6795,Plato (0059),Laws (034),683.d.2,"τὸ δὲ δὴ μετὰ τοῦτο ἔδοξεν αὐτοῖς, ὥς γε λέγεται τὸ τοῦ μύθου, τριχῇ τὸ στράτευμα διανείμαντας, τρεῖς πόλεις κατοικίζειν, Ἄργος, Μεσσήνην, Λακεδαίμονα.",ἔδοξεν,δοκέω,FALSE,FALSE,κατοικίζειν,κατοικίζειν,NA,NA,NA,FALSE,αὐτοῖς,αὐτοῖς,NA,NA,διανείμαντας,διανείμαντας,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,10,philosophical_dialogue,attic
6868,Plato (0059),Lysis (020),213.e.3,"ἀλλὰ ταύτῃ μὲν μηκέτι ἴωμεν—καὶ γὰρ χαλεπή τίς μοι φαίνεται ὥσπερ ὁδὸς ἡ σκέψις—ᾗ δὲ ἐτράπημεν, δοκεῖ μοι χρῆναι ἰέναι, σκοποῦντα κατὰ τοὺς ποιητάς·",δοκεῖ,δοκέω,FALSE,FALSE,χρῆναι ἰέναι,χρῆναι ἰέναι,NA,NA,NA,FALSE,μοι,μοι,NA,NA,σκοποῦντα,σκοποῦντα,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Comentar χρῆναι,3,philosophical_dialogue,attic
6877,Plato (0059),Menexenus (028),239.c.3,"ὧν δὲ οὔτε ποιητής πω δόξαν ἀξίαν ἐπ’ ἀξίοις λαβὼν ἔχει ἔτι τέ ἐστιν ἐν ἀμνηστίᾳ, τούτων πέρι μοι δοκεῖ χρῆναι ἐπιμνησθῆναι ἐπαινοῦντά τε καὶ προμνώμενον ἄλλοις ἐς ᾠδάς τε καὶ τὴν ἄλλην ποίησιν αὐτὰ θεῖναι πρεπόντως τῶν πραξάντων.",δοκεῖ,δοκέω,FALSE,FALSE,"ἐπιμνησθῆναι, θεῖναι",ἐπιμνησθῆναι,θεῖναι,NA,NA,FALSE,μοι,μοι,NA,NA,"ἐπαινοῦντά, προμνώμενον",ἐπαινοῦντά,προμνώμενον,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,Comentar coordenação,4,philosophical_dialogue,attic
6957,Plato (0059),Phaedo (004),86.d.7,"δοκεῖ μέντοι μοι χρῆναι πρὸ τῆς ἀποκρίσεως ἔτι πρότερον κέβητος ἀκοῦσαι τί αὖ ὅδε ἐγκαλεῖ τῷ λόγῳ, ἵνα χρόνου ἐγγενομένου βουλευσώμεθα τί ἐροῦμεν, ἔπειτα ἀκούσαντας ἢ συγχωρεῖν αὐτοῖς ἐάν τι δοκῶσι προσᾴδειν, ἐὰν δὲ μή, οὕτως ἤδη ὑπερδικεῖν τοῦ λόγου.",δοκεῖ,δοκέω,FALSE,FALSE,συγχωρεῖν,συγχωρεῖν,NA,NA,NA,FALSE,μοι,μοι,NA,NA,ἀκούσαντας,ἀκούσαντας,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Comentar a repetição de akou- em akousai e akousantas. SG > PL,23,philosophical_dialogue,attic
6971,Plato (0059),Phaedo (004),98.d.6,"καὶ αὖ περὶ τοῦ διαλέγεσθαι ὑμῖν ἑτέρας τοιαύτας αἰτίας λέγοι, φωνάς τε καὶ ἀέρας καὶ ἀκοὰς καὶ ἄλλα μυρία τοιαῦτα αἰτιώμενος, ἀμελήσας τὰς ὡς ἀληθῶς αἰτίας λέγειν, ὅτι, ἐπειδὴ ἔδοξε βέλτιον εἶναι ἐμοῦ καταψηφίσασθαι, διὰ ταῦτα δὴ καὶ ἐμοὶ βέλτιον αὖ δέδοκται ἐνθάδε καθῆσθαι, καὶ δικαιότερον παραμένοντα ὑπέχειν τὴν δίκην ἣν ἂν κελεύσωσιν·",δέδοκται,δοκέω,FALSE,FALSE,ὑπέχειν,ὑπέχειν,NA,NA,NA,FALSE,ἐμοὶ,ἐμοὶ,NA,NA,παραμένοντα,παραμένοντα,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Comentar δικαιότερον,8,philosophical_dialogue,attic
6973,Plato (0059),Phaedo (004),99.e.4,ἔδοξε δή μοι χρῆναι εἰς τοὺς λόγους καταφυγόντα ἐν ἐκείνοις σκοπεῖν τῶν ὄντων τὴν ἀλήθειαν.,ἔδοξε,δοκέω,FALSE,FALSE,χρῆναι σκοπεῖν,χρῆναι σκοπεῖν,NA,NA,NA,FALSE,μοι,μοι,NA,NA,καταφυγόντα,καταφυγόντα,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Comentar χρῆναι,5,philosophical_dialogue,attic
7087,Plato (0059),Republic (030),360.b.3,"εἰ οὖν δύο τοιούτω δακτυλίω γενοίσθην, καὶ τὸν μὲν ὁ δίκαιος περιθεῖτο, τὸν δὲ ὁ ἄδικος, οὐδεὶς ἂν γένοιτο, ὡς δόξειεν, οὕτως ἀδαμάντινος, ὃς ἂν μείνειεν ἐν τῇ δικαιοσύνῃ καὶ τολμήσειεν ἀπέχεσθαι τῶν ἀλλοτρίων καὶ μὴ ἅπτεσθαι, ἐξὸν αὐτῷ καὶ ἐκ τῆς ἀγορᾶς ἀδεῶς ὅτι βούλοιτο λαμβάνειν, καὶ εἰσιόντι εἰς τὰς οἰκίας συγγίγνεσθαι ὅτῳ βούλοιτο, καὶ ἀποκτεινύναι καὶ ἐκ δεσμῶν λύειν οὕστινας βούλοιτο, καὶ τἆλλα πράττειν ἐν τοῖς ἀνθρώποις ἰσόθεον ὄντα.",ἐξὸν,ἔξεστι,FALSE,TRUE,συγγίγνεσθαι,συγγίγνεσθαι,NA,NA,NA,FALSE,αὐτῷ,αὐτῷ,NA,NA,εἰσιόντι,εἰσιόντι,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,Mestrado,10,philosophical_dialogue,attic
7163,Plato (0059),Republic (030),578.c.9,δοκεῖ γάρ μοι δεῖν ἐννοῆσαι ἐκ τῶνδε περὶ αὐτοῦ σκοποῦντας.,δοκεῖ,δοκέω,FALSE,FALSE,ἐννοῆσαι,ἐννοῆσαι,NA,NA,NA,FALSE,μοι,μοι,NA,NA,σκοποῦντας,σκοποῦντας,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,SG > PL,7,philosophical_dialogue,attic
7277,Plato (0059),Protagoras (022),344.d.5,"τῷ μὲν γὰρ ἐσθλῷ ἐγχωρεῖ κακῷ γενέσθαι, ὥσπερ καὶ παρ’ ἄλλου ποιητοῦ μαρτυρεῖται τοῦ εἰπόντος—αὐτὰρ ἀνὴρ ἀγαθὸς τοτὲ μὲν κακός, ἄλλοτε δ’ ἐσθλός·",ἐγχωρεῖ,ἐγχωρέω,FALSE,TRUE,γενέσθαι,γενέσθαι,NA,NA,NA,TRUE,τῷ μὲν γὰρ ἐσθλῷ,τῷ μὲν γὰρ ἐσθλῷ,NA,NA,κακῷ,κακῷ,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,MESTRADO,2,philosophical_dialogue,attic
7279,Plato (0059),Republic (030),403.e.4,παντὶ γάρ που μᾶλλον ἐγχωρεῖ ἢ φύλακι μεθυσθέντι μὴ εἰδέναι ὅπου γῆς ἐστιν.,ἐγχωρεῖ,ἐγχωρέω,FALSE,TRUE,εἰδέναι,εἰδέναι,NA,NA,NA,FALSE,φύλακι,φύλακι,NA,NA,μεθυσθέντι,μεθυσθέντι,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,Repetição da ideia de estar alcoolizado,1,philosophical_dialogue,attic
7280,Plato (0059),Republic (030),408.e.1,"οὐ γὰρ οἶμαι σώματι σῶμα θεραπεύουσιν—οὐ γὰρ ἂν αὐτὰ ἐνεχώρει κακὰ εἶναί ποτε καὶ γενέσθαι—ἀλλὰ ψυχῇ σῶμα, ᾗ οὐκ ἐγχωρεῖ κακὴν γενομένην τε καὶ οὖσαν εὖ τι θεραπεύειν.",ἐνεχώρει,ἐγχωρέω,FALSE,TRUE,θεραπεύειν,θεραπεύειν,NA,NA,NA,FALSE,ᾗ,ᾗ,NA,NA,κακὴν γενομένην τε καὶ οὖσαν,κακὴν γενομένην τε καὶ οὖσαν,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,MESTRADO,3,philosophical_dialogue,attic
7316,Plato (0059),Alcibiades 2 (014),141.a.5,"ἐγὼ μὲν γὰρ οἶμαί σε πρῶτον, εἴ σοι ἐμφανὴς γενόμενος ὁ θεὸς πρὸς ὃν τυγχάνεις πορευόμενος, ἐρωτήσειεν, πρὶν ὁτιοῦν εὔξασθαί σε, εἰ ἐξαρκέσει σοι τύραννον γενέσθαι τῆς Ἀθηναίων πόλεως·",ἐξαρκέσει,ἐξαρκέω,FALSE,TRUE,γενέσθαι,γενέσθαι,NA,NA,NA,TRUE,σοι,σοι,NA,NA,τύραννον,τύραννον,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,1,philosophical_dialogue,attic
7323,Plato (0059),Republic (030),341.e.1,"ὥσπερ, ἔφην ἐγώ, εἴ με ἔροιο εἰ ἐξαρκεῖ σώματι εἶναι σώματι ἢ προσδεῖταί τινος, εἴποιμ’ ἂν ὅτι παντάπασι μὲν οὖν προσδεῖται.",ἐξαρκεῖ,ἐξαρκέω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,σώματι,σώματι,NA,NA,σώματι,σώματι,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,MESTRADO,2,philosophical_dialogue,attic
7324,Plato (0059),Republic (030),341.e.4,"διὰ ταῦτα καὶ ἡ τέχνη ἐστὶν ἡ ἰατρικὴ νῦν ηὑρημένη, ὅτι σῶμά ἐστιν πονηρὸν καὶ οὐκ ἐξαρκεῖ αὐτῷ τοιούτῳ εἶναι.",ἐξαρκεῖ,ἐξαρκέω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,αὐτῷ,αὐτῷ,NA,NA,τοιούτῳ,τοιούτῳ,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,PASSOU BATIDO,1,philosophical_dialogue,attic
7328,Plato (0059),Symposium (011),192.b.3,ἀλλ’ ἐξαρκεῖ αὐτοῖς μετ’ ἀλλήλων καταζῆν ἀγάμοις.,ἐξαρκεῖ,ἐξαρκέω,FALSE,TRUE,καταζῆν,καταζῆν,NA,NA,NA,FALSE,αὐτοῖς,αὐτοῖς,NA,NA,ἀγάμοις,ἀγάμοις,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,MESTRADO,4,philosophical_dialogue,attic
7363,Plato (0059),Protagoras (022),350.e.3,"ταῦτα δὲ ἐμοῦ ὁμολογήσαντος ἐξείη ἄν σοι, χρωμένῳ τοῖς αὐτοῖς τεκμηρίοις τούτοις, λέγειν ὡς κατὰ τὴν ἐμὴν ὁμολογίαν ἡ σοφία ἐστὶν ἰσχύς.",ἐξείη,ἔξεστι,FALSE,TRUE,λέγειν,λέγειν,NA,NA,NA,FALSE,σοι,σοι,NA,NA,χρωμένῳ,χρωμένῳ,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,1,philosophical_dialogue,attic
7367,Plato (0059),Republic (030),422.b.10,"οὐδ’ εἰ ἐξείη, ἦν δ’ ἐγώ, ὑποφεύγοντι τὸν πρότερον ἀεὶ προσφερόμενον ἀναστρέφοντα κρούειν, καὶ τοῦτο ποιοῖ πολλάκις ἐν ἡλίῳ τε καὶ πνίγει;",ἐξείη,ἔξεστι,FALSE,TRUE,κρούειν,κρούειν,NA,NA,NA,FALSE,ὑποφεύγοντι,ὑποφεύγοντι,NA,NA,ἀναστρέφοντα,ἀναστρέφοντα,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Comentar: estaria faltando o obj?,5,philosophical_dialogue,attic
7370,Plato (0059),Republic (030),579.b.5,"λίχνῳ δὲ ὄντι αὐτῷ τὴν ψυχὴν μόνῳ τῶν ἐν τῇ πόλει οὔτε ἀποδημῆσαι ἔξεστιν οὐδαμόσε, οὔτε θεωρῆσαι ὅσων δὴ καὶ οἱ ἄλλοι ἐλεύθεροι ἐπιθυμηταί εἰσιν, καταδεδυκὼς δὲ ἐν τῇ οἰκίᾳ τὰ πολλὰ ὡς γυνὴ ζῇ, φθονῶν καὶ τοῖς ἄλλοις πολίταις, ἐάν τις ἔξω ἀποδημῇ καί τι ἀγαθὸν ὁρᾷ;",ἔξεστιν,ἔξεστι,FALSE,TRUE,ἀποδημῆσαι,ἀποδημῆσαι,NA,NA,NA,FALSE,αὐτῷ,αὐτῷ,NA,NA,"λίχνῳ δὲ ὄντι, μόνῳ",λίχνῳ δὲ ὄντι,μόνῳ,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,Comentar possibilidade de ser externo,-1,philosophical_dialogue,attic
7385,Plato (0059),Laws (034),906.a.7,"ψυχαὶ δέ τινες ἐπὶ γῆς οἰκοῦσαι καὶ ἄδικον λῆμμα κεκτημέναι δῆλον ὅτι θηριώδεις, πρὸς τὰς τῶν φυλάκων ψυχὰς ἄρα κυνῶν ἢ τὰς τῶν νομέων ἢ πρὸς τὰς τῶν παντάπασιν ἀκροτάτων δεσποτῶν προσπίπτουσαι, πείθουσιν θωπείαις λόγων καὶ ἐν εὐκταίαις τισὶν ἐπῳδαῖς, ὡς αἱ φῆμαί φασιν αἱ τῶν κακῶν, ἐξεῖναι πλεονεκτοῦσιν σφίσιν ἐν ἀνθρώποις πάσχειν μηδὲν χαλεπόν·",ἐξεῖναι,ἔξεστι,FALSE,TRUE,πάσχειν,πάσχειν,NA,NA,NA,FALSE,σφίσιν,σφίσιν,NA,NA,πλεονεκτοῦσιν,πλεονεκτοῦσιν,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,Comentar possibilidade de ser externo,-1,philosophical_dialogue,attic
7470,Plato (0059),Laws (034),879.c.3,"ἔοικεν δὲ νέῳ παντὶ ὑπὸ γέροντος πληγέντι ῥᾳθύμως ὀργὴν ὑποφέρειν, αὑτῷ τιθεμένῳ τιμὴν ταύτην εἰς γῆρας.",ἔοικεν,ἔοικα,FALSE,FALSE,ὑποφέρειν,ὑποφέρειν,NA,NA,NA,FALSE,νέῳ παντὶ,νέῳ παντὶ,NA,NA,"πληγέντι, αὑτῷ τιθεμένῳ",πληγέντι,αὑτῷ τιθεμένῳ,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,Comentar possibilidade do primeiro pred ser externo,3,philosophical_dialogue,attic
7576,Plato (0059),Hippias Major (025),291.a.5,"σοὶ μὲν γὰρ οὐκ ἂν πρέποι τοιούτων ὀνομάτων ἀναπίμπλασθαι, καλῶς μὲν οὑτωσὶ ἀμπεχομένῳ, καλῶς δὲ ὑποδεδεμένῳ, εὐδοκιμοῦντι δὲ ἐπὶ σοφίᾳ ἐν πᾶσι τοῖς Ἕλλησιν.",πρέποι,πρέπω,FALSE,TRUE,ἀναπίμπλασθαι,ἀναπίμπλασθαι,NA,NA,NA,FALSE,σοὶ,σοὶ,NA,NA,"οὑτωσὶ ἀμπεχομένῳ, ὑποδεδεμένῳ, εὐδοκιμοῦντι",οὑτωσὶ ἀμπεχομένῳ,ὑποδεδεμένῳ,εὐδοκιμοῦντι,NA,NA,NA,NA,TRUE,NA,TRUE,Comentar o pronome e a coordenação em construção de acúmulo,11,philosophical_dialogue,attic
7581,Plato (0059),Ion (027),540.c.4,"οἷον βουκόλῳ λέγεις δούλῳ ἃ πρέπει εἰπεῖν ἀγριαινουσῶν βοῶν παραμυθουμένῳ, ὁ ῥαψῳδὸς γνώσεται ἀλλ’ οὐχ ὁ βουκόλος;",πρέπει,πρέπω,FALSE,TRUE,εἰπεῖν,εἰπεῖν,NA,NA,NA,TRUE,βουκόλῳ... δούλῳ,βουκόλῳ... δούλῳ,NA,NA,παραμυθουμένῳ,παραμυθουμένῳ,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,Comentar a extração do obj. e as repetições da passagem em volta.,6,philosophical_dialogue,attic
7582,Plato (0059),Ion (027),540.d.1,ἀλλ’ οἷα ἀνδρὶ πρέπει εἰπεῖν γνώσεται στρατηγῷ στρατιώταις παραινοῦντι;,πρέπει,πρέπω,FALSE,TRUE,εἰπεῖν,εἰπεῖν,NA,NA,NA,FALSE,ἀνδρὶ,ἀνδρὶ,NA,NA,στρατηγῷ στρατιώταις παραινοῦντι,στρατηγῷ στρατιώταις παραινοῦντι,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,Comentar possibilidade de ser externo,4,philosophical_dialogue,attic
7590,Plato (0059),Phaedo (004),92.c.4,"οὐδαμῶς, ἔφη ὁ καὶ μήν, ἦ δ’ ὅς, πρέπει γε εἴπερ τῳ ἄλλῳ λόγῳ συνῳδῷ εἶναι καὶ τῷ περὶ ἁρμονίας.",πρέπει,πρέπω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,τῳ ἄλλῳ λόγῳ,τῳ ἄλλῳ λόγῳ,NA,NA,συνῳδῷ,συνῳδῷ,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,1,philosophical_dialogue,attic
7612,Plato (0059),Gorgias (023),525.b.1,"προσήκει δὲ παντὶ τῷ ἐν τιμωρίᾳ ὄντι, ὑπ’ ἄλλου ὀρθῶς τιμωρουμένῳ, ἢ βελτίονι γίγνεσθαι καὶ ὀνίνασθαι ἢ παραδείγματι τοῖς ἄλλοις γίγνεσθαι, ἵνα ἄλλοι ὁρῶντες πάσχοντα ἃ ἂν πάσχῃ φοβούμενοι βελτίους γίγνωνται.",προσήκει,προσήκω,FALSE,TRUE,"γίγνεσθαι, γίγνεσθαι",γίγνεσθαι,γίγνεσθαι,NA,NA,TRUE,παντὶ τῷ ἐν τιμωρίᾳ ὄντι,παντὶ τῷ ἐν τιμωρίᾳ ὄντι,NA,NA,"τιμωρουμένῳ, βελτίονι, παραδείγματι",τιμωρουμένῳ,βελτίονι,παραδείγματι,NA,NA,NA,NA,TRUE,TRUE,FALSE,Comentar se o primeiro particípio (τιμωρουμένῳ) é parte da infinitiva (acredito que sim),4,philosophical_dialogue,attic
7618,Plato (0059),Laches (019),199.d.7,"καὶ τοῦτον οἴει ἂν σὺ ἐνδεᾶ εἶναι σωφροσύνης ἢ δικαιοσύνης τε καὶ ὁσιότητος, ᾧ γε μόνῳ προσήκει καὶ περὶ θεοὺς καὶ περὶ ἀνθρώπους ἐξευλαβεῖσθαί τε τὰ δεινὰ καὶ τὰ μή, καὶ τἀγαθὰ πορίζεσθαι, ἐπισταμένῳ ὀρθῶς προσομιλεῖν;",προσήκει,προσήκω,FALSE,TRUE,ἐξευλαβεῖσθαί,ἐξευλαβεῖσθαί,NA,NA,NA,FALSE,ᾧ γε μόνῳ,ᾧ γε μόνῳ,NA,NA,ἐπισταμένῳ,ἐπισταμένῳ,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,18,philosophical_dialogue,attic
